Class Nbr,Subject,Catalog,Section,Description,Capacity,Total Enrolled,Available Seats,Total Waitlisted,In Shopping Cart,Unmet Demand,Class Start Time,Class End Time,Meeting Days,Facility ID,Instructor,Start Date,End Date
8068,CE,212,10,Intro to Eng Design,25,26,-1,0,0,1,4:00PM,5:50PM,T,RL142,Robert Thomas,9/2/2019,12/13/2019
8069,CE,212,20,Intro to Eng Design,25,27,-2,0,0,2,9:00AM,10:50AM,T,SN239,Robert Thomas,9/2/2019,12/13/2019
8071,CE,212,40,Intro to Eng Design,25,19,6,0,0,0,9:00AM,10:50AM,F,SN239,Robert Thomas,9/2/2019,12/13/2019
8072,CE,212,50,Intro to Eng Design,25,24,1,0,0,0,1:00PM,2:50PM,F,RL142,Robert Thomas,9/2/2019,12/13/2019
8073,CE,301,01,Geographical Info Systems,50,49,1,0,3,2,8:00AM,9:15AM,TR,CB172,William B Olsen,9/2/2019,12/13/2019
9193,CE,301,02,Geographical Info Systems,50,41,9,0,1,0,4:00PM,5:15PM,TR,CB172,William B Olsen,9/2/2019,12/13/2019
8074,CE,301,10,Geographical Info Systems,50,40,10,0,0,0,8:00AM,9:50AM,F,CB172,William B Olsen,9/2/2019,12/13/2019
8075,CE,301,20,Geographical Info Systems,50,50,0,0,0,0,1:00PM,2:50PM,F,CB172,William B Olsen,9/2/2019,12/13/2019
10225,CE,301,35,Geographical Info Systems,100,90,10,0,0,0,7:00PM,9:00PM,W,RL142,William B Olsen,9/2/2019,12/13/2019
9104,CE,301,ADK,Geographical Info Systems,12,5,7,0,0,0,,,,ADK_SEM,William B Olsen,9/2/2019,12/13/2019
8076,CE,320,01,Structural Analysis,99,59,40,0,1,0,10:00AM,10:50AM,MWF,CB177,Steven Francis Wojtkiewicz Jr,9/2/2019,12/13/2019
8077,CE,320,10,Structural Analysis,32,28,4,0,0,0,4:00PM,5:50PM,R,SC162,Steven Francis Wojtkiewicz Jr,9/2/2019,12/13/2019
9908,CE,320,10-R,Structural Analysis,100,0,100,0,0,0,4:00PM,5:50PM,R,CB293,,9/2/2019,12/13/2019
9343,CE,320,20,Structural Analysis,32,31,1,0,0,0,4:00PM,5:50PM,T,SC162,Steven Francis Wojtkiewicz Jr,9/2/2019,12/13/2019
9909,CE,320,20-R,Structural Analysis,100,0,100,0,0,0,4:00PM,5:50PM,T,CB293,,9/2/2019,12/13/2019
8078,CE,330,01,Water Resources Engineering I,55,55,0,0,4,4,2:00PM,2:50PM,MWF,SNB10L,Tyler Jon Smith,9/2/2019,12/13/2019
9888,CE,330,10,Water Resources Engineering I,55,55,0,0,0,0,4:00PM,5:50PM,W,SN212,Tyler Jon Smith,9/2/2019,12/13/2019
9065,CE,406,01,Construction Engineering,40,33,7,0,1,0,1:00PM,2:15PM,TR,SC162,James Billings,9/2/2019,12/13/2019
8079,CE,407,01,Intro to Construct Est & Sched,24,15,9,0,4,0,5:30PM,6:45PM,TR,CB175,James Billings,9/2/2019,12/13/2019
8080,CE,408,01,Bldg Info Mod & Int Proj Deliv,40,33,7,0,4,0,11:00AM,11:50AM,MWF,CB172,William B Olsen,9/2/2019,12/13/2019
9067,CE,410,01,Sustainable Infrastr and Bldg,30,22,8,0,4,0,2:30PM,3:45PM,MW,SC348,Erik Carl Backus,9/2/2019,12/13/2019
9113,CE,410,D1,Sustainable Infrastr and Bldg,30,17,13,0,2,0,,,,ONLINE,Erik Carl Backus,9/2/2019,12/13/2019
9066,CE,411,01,Construction Materials Eng,85,55,30,0,4,0,4:00PM,5:15PM,MW,CB177,Spencer F Thew,9/2/2019,12/13/2019
8081,CE,415,01,"Fndtns,Stability,&Retain Struc",80,60,20,0,0,0,9:30AM,10:45AM,TR,SC162,Suguang Xiao,9/2/2019,12/13/2019
9999,CE,434,01,Sustainable Development Eng,30,13,17,0,2,0,8:00AM,9:15AM,TR,SC166,Andrea R Ferro,9/2/2019,12/13/2019
8083,CE,441,01,Reinforced Concrete Design,110,61,49,0,1,0,11:00AM,12:15PM,TR,SC160,Wayne Henry Thompson,9/2/2019,12/13/2019
8084,CE,448,01,Intro to Architectural Eng,27,17,10,0,2,0,9:30AM,10:45AM,WF,SN175,Erik Carl Backus,9/2/2019,12/13/2019
9194,CE,461,01,Transportation Systems Design,30,32,-2,0,1,3,2:30PM,3:45PM,TR,SC346,Behzad Behnia,9/2/2019,12/13/2019
9344,CE,470,01,Strm Ripar Sys & Fluv Morpho,30,5,25,0,1,0,1:00PM,2:15PM,TR,SN175,Ian Michael Wood Knack,9/2/2019,12/13/2019
8086,CE,479,01,Water & Wastewater Treatment,50,37,13,0,2,0,9:00AM,9:50AM,MWF,RL244,Shane Rogers,9/2/2019,12/13/2019
10002,CE,482,01,Environmental Systems Analysis,30,33,-3,0,2,5,1:00PM,2:15PM,TR,ER102,Stefan J Grimberg,9/2/2019,12/13/2019
10213,CE,490,18,"SR Des (S,T,G,C,A/F)",0,1,-1,0,0,1,,,,,Erik Carl Backus,9/2/2019,12/13/2019
9116,CE,495,18,Spec Proj Civil & Environ Eng,99,1,98,0,0,0,,,,,Erik Carl Backus,9/2/2019,12/13/2019
8996,CE,495,32,Spec Proj Civil & Environ Eng,99,0,99,0,0,0,,,,,Thomas M Holsen,9/2/2019,12/13/2019
10178,CE,495,38,Spec Proj Civil & Environ Eng,99,1,98,0,0,0,,,,,Robert Thomas,9/2/2019,12/13/2019
9161,CE,495,49,Spec Proj Civil & Environ Eng,99,0,99,0,0,0,,,,,Kerop D Janoyan,9/2/2019,12/13/2019
8092,CE,495,58,Spec Proj Civil & Environ Eng,99,0,99,0,0,0,,,,,Stefan J Grimberg,9/2/2019,12/13/2019
8089,CE,495,60,Spec Proj Civil & Environ Eng,99,2,97,0,0,0,,,,,Shane Rogers,9/2/2019,12/13/2019
8091,CE,496,60,Spec Proj Civil & Environ Eng,99,0,99,0,0,0,,,,,Shane Rogers,9/2/2019,12/13/2019
9218,CE,496,61,Spec Proj Civil & Environ Eng,99,0,99,0,0,0,,,,,Ian Michael Wood Knack,9/2/2019,12/13/2019
8090,CE,496,69,Spec Proj Civil & Environ Eng,99,0,99,0,0,0,,,,,Sulapha Peethamparan,9/2/2019,12/13/2019
9346,CE,506,01,Advanced Construction Eng,30,0,30,0,0,0,4:30PM,5:45PM,WF,SC342,Leo Titus,9/2/2019,12/13/2019
9525,CE,506,D1,Advanced Construction Eng,30,20,10,0,0,0,,,,ONLINE,Leo Titus,9/2/2019,12/13/2019
9068,CE,510,01,Sustainable Infrastr & Bldg,30,22,8,0,0,0,2:30PM,3:45PM,MW,SC348,Erik Carl Backus,9/2/2019,12/13/2019
9098,CE,510,D1,Sustainable Infrastr & Bldg,30,17,13,0,0,0,,,,ONLINE,Erik Carl Backus,9/2/2019,12/13/2019
8082,CE,515,01,"Fnds, Stability & Retain Struc",80,60,20,0,1,0,9:30AM,10:45AM,TR,SC162,Suguang Xiao,9/2/2019,12/13/2019
10348,CE,515,D1,"Fnds, Stability & Retain Struc",5,0,5,0,0,0,,,,ONLINE,Suguang Xiao,9/2/2019,12/13/2019
10222,CE,527,01,Adv Fluid Mech,20,4,16,0,0,0,9:30AM,10:45AM,TR,CB268,Goodarz Ahmadi,9/2/2019,12/13/2019
10223,CE,527,10,Adv Fluid Mech,10,4,6,0,0,0,4:00PM,5:30PM,F,CB172,Goodarz Ahmadi,9/2/2019,12/13/2019
10224,CE,527,D1,Adv Fluid Mech,10,2,8,0,0,0,,,,ONLINE,Goodarz Ahmadi,9/2/2019,12/13/2019
10000,CE,534,01,Sustainable Development Eng,30,13,17,0,0,0,8:00AM,9:15AM,TR,SC166,Andrea R Ferro,9/2/2019,12/13/2019
10133,CE,538,01,Finite Element Methods,30,10,20,0,0,0,4:00PM,5:15PM,MW,SNB10M,Brian Helenbrook,9/2/2019,12/13/2019
9915,CE,554,01,Continuum Mechanics,15,8,7,0,0,0,12:00PM,12:50PM,MWF,CB178,John Dempsey,9/2/2019,12/13/2019
9345,CE,570,01,Stream Ripa Sys and Fluv Morph,30,5,25,0,0,0,1:00PM,2:15PM,TR,SN175,Ian Michael Wood Knack,9/2/2019,12/13/2019
10107,CE,574,01,Ecohydraulics,30,2,28,0,0,0,8:00AM,9:15AM,TR,CB175,Abul Basar Baki,9/2/2019,12/13/2019
10106,CE,574,D1,Ecohydraulics,30,1,29,0,0,0,8:00AM,9:15AM,TR,ONLINE,Abul Basar Baki,9/2/2019,12/13/2019
8087,CE,579,01,Water and Wastewater Treatment,50,37,13,0,0,0,9:00AM,9:50AM,MWF,RL244,Shane Rogers,9/2/2019,12/13/2019
8095,CE,580,01,Environmental Chemistry,20,2,18,0,1,0,8:00AM,9:15AM,TR,CB268,Yang Yang,9/2/2019,12/13/2019
10001,CE,582,01,Environmental Systems Analysis,30,33,-3,0,0,3,1:00PM,2:15PM,TR,ER102,Stefan J Grimberg,9/2/2019,12/13/2019
10191,CE,590,84,Grad Degree Completion Project,30,1,29,0,0,0,,,,,Erik Carl Backus,9/2/2019,12/13/2019
8115,CE,595,01,ST: Civil & Env Engineering,15,0,15,0,0,0,,,,,,9/2/2019,12/13/2019
9982,CE,595,117,ST: Civil & Env Engineering,15,0,15,0,0,0,,,,,Sara Khoshnevisan,9/2/2019,12/13/2019
9053,CE,595,26,ST: Civil & Env Engineering,15,0,15,0,0,0,,,,,Steven Francis Wojtkiewicz Jr,9/2/2019,12/13/2019
9105,CE,595,27,ST: Civil & Env Engineering,15,0,15,0,0,0,11:00AM,11:50AM,F,CB268,,9/2/2019,12/13/2019
9050,CE,595,38,ST: Civil & Env Engineering,15,0,15,0,0,0,,,,,,9/2/2019,12/13/2019
9681,CE,595,39,ST: Civil & Env Engineering,15,0,15,0,0,0,,,,,Weiming Wu,9/2/2019,12/13/2019
10233,CE,595,42,ST: Civil & Env Engineering,15,1,14,0,0,0,,,,,Yang Yang,9/2/2019,12/13/2019
8114,CE,595,49,ST: Civil & Env Engineering,15,0,15,0,0,0,,,,,Kerop D Janoyan,9/2/2019,12/13/2019
9665,CE,595,84,ST: Civil & Env Engineering,15,0,15,0,0,0,,,,,Erik Carl Backus,9/2/2019,12/13/2019
8107,CE,610,01,CEE Seminar,50,8,42,0,0,0,3:15PM,4:45PM,F,CB194,John Dempsey,9/2/2019,12/13/2019
10270,CE,612,114,"Thesis, Dissertation",99,1,98,0,0,0,,,,,Behzad Behnia,9/2/2019,12/13/2019
9658,CE,612,117,"Thesis, Dissertation",99,0,99,0,0,0,,,,,Sara Khoshnevisan,9/2/2019,12/13/2019
8097,CE,612,17,"Thesis, Dissertation",99,0,99,0,0,0,,,,,John Dempsey,9/2/2019,12/13/2019
9114,CE,612,26,"Thesis, Dissertation",99,2,97,0,0,0,,,,,Steven Francis Wojtkiewicz Jr,9/2/2019,12/13/2019
8099,CE,612,31,"Thesis, Dissertation",99,0,99,0,0,0,,,,,Susan E Powers,9/2/2019,12/13/2019
8100,CE,612,32,"Thesis, Dissertation",99,5,94,0,0,0,,,,,Thomas M Holsen,9/2/2019,12/13/2019
9988,CE,612,35,"Thesis, Dissertation",99,1,98,0,0,0,,,,,Abul Basar Baki,9/2/2019,12/13/2019
10310,CE,612,38,"Thesis, Dissertation",99,1,98,0,0,0,,,,,Robert Thomas,9/2/2019,12/13/2019
8108,CE,612,39,"Thesis, Dissertation",99,2,97,0,0,0,,,,,Weiming Wu,9/2/2019,12/13/2019
8102,CE,612,49,"Thesis, Dissertation",99,0,99,0,0,0,,,,,Kerop D Janoyan,9/2/2019,12/13/2019
8103,CE,612,58,"Thesis, Dissertation",99,1,98,0,0,0,,,,,Stefan J Grimberg,9/2/2019,12/13/2019
8110,CE,612,60,"Thesis, Dissertation",99,3,96,0,0,0,,,,,Shane Rogers,9/2/2019,12/13/2019
8109,CE,612,61,"Thesis, Dissertation",99,1,98,0,0,0,,,,,Ian Michael Wood Knack,9/2/2019,12/13/2019
8104,CE,612,65,"Thesis, Dissertation",99,0,99,0,0,0,,,,,Hung Tao Shen,9/2/2019,12/13/2019
8105,CE,612,67,"Thesis, Dissertation",99,1,98,0,0,0,,,,,Andrea R Ferro,9/2/2019,12/13/2019
8111,CE,612,69,"Thesis, Dissertation",99,2,97,0,0,0,,,,,Sulapha Peethamparan,9/2/2019,12/13/2019
8112,CE,612,75,"Thesis, Dissertation",99,1,98,0,0,0,,,,,Tyler Jon Smith,9/2/2019,12/13/2019
9708,CE,612,80E,"Thesis, Dissertation",99,0,99,0,0,0,,,,,Michelle Crimi,9/2/2019,12/13/2019
8106,CE,612,87,"Thesis, Dissertation",99,0,99,0,0,0,,,,,Hayley H Shen,9/2/2019,12/13/2019
8116,CE,684,32,Special Topics in Environ Eng,99,0,99,0,0,0,,,,,Thomas M Holsen,9/2/2019,12/13/2019
8046,CH,210,01,Molecular Properties,120,92,28,0,2,0,4:00PM,5:15PM,TR,SC160,Yuncheng Du,9/2/2019,12/13/2019
8047,CH,220,01,Material Balances,120,54,66,0,1,0,2:30PM,3:45PM,TR,CB177,Taeyoung Kim,9/2/2019,12/13/2019
9519,CH,320,01,Phase Equilibria,75,46,29,0,3,0,11:00AM,12:15PM,MW,SN213,Shunsuke Nakao,9/2/2019,12/13/2019
8048,CH,330,01,Transfer Process Fundamentals,90,46,44,0,3,0,4:00PM,5:15PM,MW,SC362,Ruth E Baltus,9/2/2019,12/13/2019
10231,CH,390,07,Undergraduate Research Project,20,1,19,0,0,0,,,,,Mario Wriedt,9/2/2019,12/13/2019
10227,CH,390,09,Undergraduate Research Project,20,4,16,0,0,0,,,,,Taeyoung Kim,9/2/2019,12/13/2019
9357,CH,390,100,Undergraduate Research Project,20,0,20,0,0,0,,,,,Eunsu Paek,9/2/2019,12/13/2019
9358,CH,390,101,Undergraduate Research Project,20,0,20,0,0,0,,,,,Zijie Yan,9/2/2019,12/13/2019
9348,CH,390,12,Undergraduate Research Project,20,1,19,0,0,0,,,,,Selma Mededovic,9/2/2019,12/13/2019
9994,CH,390,122,Undergraduate Research Project,20,1,19,0,0,0,,,,,Yuncheng Du,9/2/2019,12/13/2019
9349,CH,390,15,Undergraduate Research Project,20,0,20,0,0,0,,,,,Babu Vijayakumar Suryadevara,9/2/2019,12/13/2019
9901,CH,390,24,Undergraduate Research Project,20,1,19,0,0,0,,,,,Devon A Shipp,9/2/2019,12/13/2019
9350,CH,390,31,Undergraduate Research Project,20,0,20,0,0,0,,,,,Susan E Powers,9/2/2019,12/13/2019
9351,CH,390,36,Undergraduate Research Project,20,3,17,0,0,0,,,,,Shunsuke Nakao,9/2/2019,12/13/2019
9347,CH,390,5,Undergraduate Research Project,20,0,20,0,0,0,,,,,David Mitlin,9/2/2019,12/13/2019
9353,CH,390,62,Undergraduate Research Project,20,2,18,0,0,0,,,,,Sitaraman Krishnan,9/2/2019,12/13/2019
9354,CH,390,70,Undergraduate Research Project,20,3,17,0,0,0,,,,,Ross Taylor,9/2/2019,12/13/2019
9355,CH,390,96,Undergraduate Research Project,20,0,20,0,0,0,,,,,John B. McLaughlin,9/2/2019,12/13/2019
9356,CH,390,97,Undergraduate Research Project,20,0,20,0,0,0,,,,,Richard E Partch,9/2/2019,12/13/2019
9705,CH,391,100,Undergraduate Research Project,99,0,99,0,0,0,,,,,Eunsu Paek,9/2/2019,12/13/2019
9359,CH,391,96,Undergraduate Research Project,99,0,99,0,0,0,,,,,John B. McLaughlin,9/2/2019,12/13/2019
9360,CH,392,15,Undergraduate Research Project,99,0,99,0,0,0,,,,,Babu Vijayakumar Suryadevara,9/2/2019,12/13/2019
8049,CH,410,10,Chemical Engineering Lab,31,32,-1,0,0,1,11:30AM,5:30PM,T,CB184,Sitaraman Krishnan,9/2/2019,12/13/2019
9885,CH,410,10-R,Chemical Engineering Lab,20,0,20,0,0,0,11:30AM,5:30PM,T,CB179,,9/2/2019,12/13/2019
8050,CH,410,20,Chemical Engineering Lab,31,24,7,0,0,0,11:30AM,5:30PM,R,CB179,Sitaraman Krishnan,9/2/2019,12/13/2019
9886,CH,410,20-R,Chemical Engineering Lab,20,0,20,0,0,0,11:30AM,5:30PM,R,CB184,,9/2/2019,12/13/2019
8051,CH,420,01,Process Econ & Concept Design,78,56,22,0,0,0,1:00PM,1:50PM,MW,CB177,Ross Taylor,9/2/2019,12/13/2019
8052,CH,420,10,Process Econ & Concept Design,48,48,0,0,0,0,2:00PM,3:15PM,MW,CB163,Ross Taylor,9/2/2019,12/13/2019
8941,CH,420,20,Process Econ & Concept Design,30,8,22,0,0,0,2:30PM,3:45PM,MW,CB172,Ross Taylor,9/2/2019,12/13/2019
9889,CH,430,01,Chemical Process Safety,60,35,25,0,0,0,8:00AM,9:15AM,TR,SNB10L,Ross Taylor,9/2/2019,12/13/2019
9198,CH,501,36,D.S. Chem Eng Principles I,2,1,1,0,0,0,,,,,Ruth E Baltus,9/2/2019,12/13/2019
9890,CH,530,01,Chemical Process Safety,60,35,25,0,0,0,8:00AM,9:15AM,TR,SNB10L,Ross Taylor,9/2/2019,12/13/2019
10043,CH,560,01,Transport Phenomena,20,5,15,0,0,0,4:00PM,5:15PM,MW,CB268,Elizabeth Podlaha-Murphy,9/2/2019,12/13/2019
8054,CH,561,01,Chemical Engineering Analysis,20,4,16,0,0,0,8:00AM,9:15AM,TR,CB178,Richard J. McCluskey,9/2/2019,12/13/2019
8055,CH,610,36,Chemical Engineering Seminar,37,15,22,0,0,0,9:30AM,10:45AM,TR,CB178,Jihoon Seo,9/2/2019,12/13/2019
9979,CH,611,05,"Thesis, Dissertation",99,0,99,0,0,0,,,,,David Mitlin,9/2/2019,12/13/2019
10244,CH,611,09,"Thesis, Dissertation",99,1,98,0,0,0,,,,,Taeyoung Kim,9/2/2019,12/13/2019
9217,CH,611,100,"Thesis, Dissertation",99,2,97,0,0,0,,,,,Eunsu Paek,9/2/2019,12/13/2019
9269,CH,611,101,"Thesis, Dissertation",99,2,97,0,0,0,,,,,Zijie Yan,9/2/2019,12/13/2019
8066,CH,611,12,"Thesis, Dissertation",99,5,94,0,0,0,,,,,Selma Mededovic,9/2/2019,12/13/2019
9673,CH,611,121,"Thesis, Dissertation",99,3,96,0,0,0,,,,,Elizabeth Podlaha-Murphy,9/2/2019,12/13/2019
9674,CH,611,122,"Thesis, Dissertation",99,2,97,0,0,0,,,,,Yuncheng Du,9/2/2019,12/13/2019
8056,CH,611,13,"Thesis, Dissertation",99,0,99,0,0,0,,,,,Ruth E Baltus,9/2/2019,12/13/2019
8057,CH,611,15,"Thesis, Dissertation",99,3,96,0,0,0,,,,,Babu Vijayakumar Suryadevara,9/2/2019,12/13/2019
8058,CH,611,24,"Thesis, Dissertation",99,0,99,0,0,0,,,,,Devon A Shipp,9/2/2019,12/13/2019
9042,CH,611,36,"Thesis, Dissertation",99,0,99,0,0,0,,,,,Shunsuke Nakao,9/2/2019,12/13/2019
8065,CH,611,62,"Thesis, Dissertation",99,3,96,0,0,0,,,,,Sitaraman Krishnan,9/2/2019,12/13/2019
8059,CH,611,66,"Thesis, Dissertation",99,0,99,0,0,0,,,,,Ram Subramanian,9/2/2019,12/13/2019
8060,CH,611,70,"Thesis, Dissertation",99,1,98,0,0,0,,,,,Ross Taylor,9/2/2019,12/13/2019
8061,CH,611,77,"Thesis, Dissertation",99,0,99,0,0,0,,,,,William R Wilcox,9/2/2019,12/13/2019
8062,CH,611,85,"Thesis, Dissertation",99,0,99,0,0,0,,,,,Liya L. Regel,9/2/2019,12/13/2019
8063,CH,611,94,"Thesis, Dissertation",99,0,99,0,0,0,,,,,Philip K Hopke,9/2/2019,12/13/2019
8064,CH,611,96,"Thesis, Dissertation",99,0,99,0,0,0,,,,,John B. McLaughlin,9/2/2019,12/13/2019
9688,CH,612,15,Directed Study,99,0,99,0,0,0,,,,,Babu Vijayakumar Suryadevara,9/2/2019,12/13/2019
9653,CHN,515,41,Teaching Chinese In US Schools,4,7,-3,0,0,3,3:50PM,6:20PM,T,NT116,Bryan Mattice,9/2/2019,12/13/2019
9652,CHN,517,41,"Curr & Mthd, Teaching Chinese",5,9,-4,0,0,4,3:00PM,5:30PM,W,NT002,Sherri Xia Duan,9/2/2019,12/13/2019
8340,CM,103,01,Structure and Bonding,230,210,20,0,0,0,9:00AM,9:50AM,MWF,SC360,James Peploski,9/2/2019,12/13/2019
8341,CM,103,02,Structure and Bonding,230,214,16,0,0,0,1:00PM,1:50PM,MWF,SC360,James Peploski,9/2/2019,12/13/2019
8398,CM,103,03,Structure and Bonding,230,204,26,0,0,0,2:00PM,2:50PM,MWF,SC360,James Peploski,9/2/2019,12/13/2019
10181,CM,103,51,Structure and Bonding,39,34,5,0,0,0,8:00AM,8:50AM,M,SC354,,9/2/2019,12/13/2019
8372,CM,103,52,Structure and Bonding,39,32,7,0,0,0,9:00AM,9:50AM,M,SC354,,9/2/2019,12/13/2019
8373,CM,103,53,Structure and Bonding,39,33,6,0,0,0,10:00AM,10:50AM,M,SC354,,9/2/2019,12/13/2019
8393,CM,103,54,Structure and Bonding,39,36,3,0,0,0,11:00AM,11:50AM,M,SC354,,9/2/2019,12/13/2019
8374,CM,103,55,Structure and Bonding,39,33,6,0,0,0,12:00PM,12:50PM,M,SC354,,9/2/2019,12/13/2019
8375,CM,103,56,Structure and Bonding,39,29,10,0,0,0,1:00PM,1:50PM,M,SC354,,9/2/2019,12/13/2019
8376,CM,103,57,Structure and Bonding,39,31,8,0,0,0,2:00PM,2:50PM,M,SC354,,9/2/2019,12/13/2019
8377,CM,103,58,Structure and Bonding,39,25,14,0,0,0,3:00PM,3:50PM,M,SC354,,9/2/2019,12/13/2019
8394,CM,103,59,Structure and Bonding,39,30,9,0,0,0,4:00PM,4:50PM,M,SC354,,9/2/2019,12/13/2019
8378,CM,103,61,Structure and Bonding,39,30,9,0,0,0,8:00AM,8:50AM,T,SC354,,9/2/2019,12/13/2019
8379,CM,103,62,Structure and Bonding,39,31,8,0,0,0,9:00AM,9:50AM,T,SC354,,9/2/2019,12/13/2019
8380,CM,103,63,Structure and Bonding,39,34,5,0,0,0,10:00AM,10:50AM,T,SC354,,9/2/2019,12/13/2019
8381,CM,103,64,Structure and Bonding,39,32,7,0,0,0,11:00AM,11:50AM,T,SC354,,9/2/2019,12/13/2019
8382,CM,103,65,Structure and Bonding,39,31,8,0,0,0,12:00PM,12:50PM,T,SC354,,9/2/2019,12/13/2019
8385,CM,103,68,Structure and Bonding,39,28,11,0,0,0,3:00PM,3:50PM,T,SC354,,9/2/2019,12/13/2019
8395,CM,103,69,Structure and Bonding,39,27,12,0,0,0,4:00PM,4:50PM,T,SC354,,9/2/2019,12/13/2019
8396,CM,103,72,Structure and Bonding,39,28,11,0,0,0,9:00AM,9:50AM,W,SC354,,9/2/2019,12/13/2019
8386,CM,103,73,Structure and Bonding,39,34,5,0,0,0,10:00AM,10:50AM,W,SC354,,9/2/2019,12/13/2019
8383,CM,103,76,Structure and Bonding,30,31,-1,0,0,1,1:00PM,1:50PM,W,SC344,James Peploski,9/2/2019,12/13/2019
8384,CM,103,77,Structure and Bonding,0,0,0,0,0,0,2:00PM,2:50PM,W,SC354,James Peploski,9/2/2019,12/13/2019
9266,CM,104,01,Chem Equilibrium & Dynam,96,76,20,0,1,0,11:00AM,12:15PM,TR,SC162,Ali abdelrahman Othman,9/2/2019,12/13/2019
8342,CM,105,10,Chemistry Laboratory I,14,15,-1,0,0,1,8:00AM,10:45AM,T,SC236,,9/2/2019,12/13/2019
8343,CM,105,20,Chemistry Laboratory I,14,12,2,0,0,0,2:00PM,4:45PM,T,SC238,,9/2/2019,12/13/2019
8344,CM,105,50,Chemistry Laboratory I,14,13,1,0,0,0,8:00AM,10:45AM,R,SC236,,9/2/2019,12/13/2019
8388,CM,105,60,Chemistry Laboratory I,14,14,0,0,0,0,2:00PM,4:45PM,R,SC238,,9/2/2019,12/13/2019
8345,CM,131,01,General Chemistry I,230,210,20,0,0,0,9:00AM,9:50AM,MWF,SC360,James Peploski,9/2/2019,12/13/2019
8346,CM,131,02,General Chemistry I,230,214,16,0,0,0,1:00PM,1:50PM,MWF,SC360,James Peploski,9/2/2019,12/13/2019
8399,CM,131,03,General Chemistry I,230,204,26,0,0,0,2:00PM,2:50PM,MWF,SC360,James Peploski,9/2/2019,12/13/2019
8416,CM,131,11,General Chemistry I,38,33,5,0,0,0,8:00AM,9:50AM,M,SC136,,9/2/2019,12/13/2019
8414,CM,131,12,General Chemistry I,38,34,4,0,1,0,10:00AM,11:50AM,M,SC136,,9/2/2019,12/13/2019
8412,CM,131,14,General Chemistry I,38,37,1,0,0,0,3:00PM,4:50PM,M,SC136,,9/2/2019,12/13/2019
8347,CM,131,15,General Chemistry I,38,36,2,0,0,0,8:00AM,9:50AM,T,SC136,,9/2/2019,12/13/2019
8350,CM,131,16,General Chemistry I,38,35,3,0,0,0,10:00AM,11:50AM,T,SC136,,9/2/2019,12/13/2019
8351,CM,131,17,General Chemistry I,38,34,4,0,0,0,1:00PM,2:50PM,T,SC136,,9/2/2019,12/13/2019
8352,CM,131,18,General Chemistry I,38,36,2,0,0,0,3:00PM,4:50PM,T,SC136,,9/2/2019,12/13/2019
8348,CM,131,20,General Chemistry I,38,31,7,0,0,0,10:00AM,11:50AM,W,SC136,,9/2/2019,12/13/2019
8349,CM,131,21,General Chemistry I,38,34,4,0,0,0,1:00PM,2:50PM,W,SC136,,9/2/2019,12/13/2019
8355,CM,131,22,General Chemistry I,38,34,4,0,0,0,3:00PM,4:50PM,W,SC136,,9/2/2019,12/13/2019
8371,CM,131,23,General Chemistry I,38,38,0,0,0,0,8:00AM,9:50AM,R,SC136,,9/2/2019,12/13/2019
8356,CM,131,24,General Chemistry I,38,36,2,0,0,0,10:00AM,11:50AM,R,SC136,,9/2/2019,12/13/2019
8397,CM,131,25,General Chemistry I,38,37,1,0,0,0,1:00PM,2:50PM,R,SC136,,9/2/2019,12/13/2019
8353,CM,131,26,General Chemistry I,38,35,3,0,0,0,3:00PM,4:50PM,R,SC136,,9/2/2019,12/13/2019
8354,CM,131,27,General Chemistry I,38,28,10,0,0,0,8:00AM,9:50AM,F,SC136,,9/2/2019,12/13/2019
9945,CM,131,28,General Chemistry I,36,27,9,0,0,0,10:00AM,11:50AM,F,SC136,,9/2/2019,12/13/2019
8417,CM,131,31,General Chemistry I,38,33,5,0,0,0,8:00AM,9:50AM,M,SC136,,9/2/2019,12/13/2019
8415,CM,131,32,General Chemistry I,38,34,4,0,0,0,10:00AM,11:50AM,M,SC136,,9/2/2019,12/13/2019
8413,CM,131,34,General Chemistry I,38,37,1,0,0,0,3:00PM,4:50PM,M,SC136,,9/2/2019,12/13/2019
8400,CM,131,35,General Chemistry I,38,36,2,0,0,0,8:00AM,9:50AM,T,SC136,,9/2/2019,12/13/2019
8401,CM,131,36,General Chemistry I,38,35,3,0,0,0,10:00AM,11:50AM,T,SC136,,9/2/2019,12/13/2019
8402,CM,131,37,General Chemistry I,38,34,4,0,0,0,1:00PM,2:50PM,T,SC136,,9/2/2019,12/13/2019
8403,CM,131,38,General Chemistry I,38,36,2,0,0,0,3:00PM,4:50PM,T,SC136,,9/2/2019,12/13/2019
8411,CM,131,40,General Chemistry I,38,31,7,0,0,0,10:00AM,11:50AM,W,SC136,,9/2/2019,12/13/2019
8404,CM,131,41,General Chemistry I,38,34,4,0,0,0,1:00PM,2:50PM,W,SC136,,9/2/2019,12/13/2019
8405,CM,131,42,General Chemistry I,38,34,4,0,0,0,3:00PM,4:50PM,W,SC136,,9/2/2019,12/13/2019
8406,CM,131,43,General Chemistry I,38,38,0,0,0,0,8:00AM,9:50AM,R,SC136,,9/2/2019,12/13/2019
8407,CM,131,44,General Chemistry I,38,36,2,0,0,0,10:00AM,11:50AM,R,SC136,,9/2/2019,12/13/2019
